sample_id,sequence,frame_number,frame_path,bbox_x1,bbox_y1,bbox_x2,bbox_y2,intended_level,analysis_severity,visible_joint_ratio_body12,detection_status,base_sequence,base_frame_number,synthetic_image_path,pipeline_status,seconds,prediction_path,error
synthetic_c2/case_03_MansoryBrickLaying_02/039/severe,case_03_MansoryBrickLaying_02__severe,39,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00128.jpg,488.57,55.24,618.76,375.33,severe,severe,0.0,no_person_detected,MansoryBrickLaying_02,128,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00128.jpg,ok,23.822,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__039__severe.npz,
synthetic_c2/case_03_MansoryBrickLaying_02/042/severe,case_03_MansoryBrickLaying_02__severe,42,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00131.jpg,488.07,54.81,616.72,375.9,severe,severe,0.0,no_person_detected,MansoryBrickLaying_02,131,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_03_MansoryBrickLaying_02/severe/image_00131.jpg,ok,23.850,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_03_MansoryBrickLaying_02__042__severe.npz,
synthetic_c2/case_04_MansoryCement_02/000/severe,case_04_MansoryCement_02__severe,0,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04648.jpg,531.59,271.32,650.91,567.69,severe,severe,0.25,ok,MansoryCement_02,4648,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04648.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__000__severe.npz,
synthetic_c2/case_04_MansoryCement_02/004/severe,case_04_MansoryCement_02__severe,4,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04652.jpg,529.19,273.17,652.09,566.36,severe,severe,0.25,ok,MansoryCement_02,4652,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04652.jpg,ok,24.050,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__004__severe.npz,
synthetic_c2/case_04_MansoryCement_02/008/severe,case_04_MansoryCement_02__severe,8,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04656.jpg,527.91,273.48,652.95,562.01,severe,severe,0.25,ok,MansoryCement_02,4656,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04656.jpg,ok,24.047,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__008__severe.npz,
synthetic_c2/case_04_MansoryCement_02/012/severe,case_04_MansoryCement_02__severe,12,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04660.jpg,527.16,274.51,653.41,566.96,severe,severe,0.333,ok,MansoryCement_02,4660,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04660.jpg,ok,24.061,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__012__severe.npz,
synthetic_c2/case_04_MansoryCement_02/016/severe,case_04_MansoryCement_02__severe,16,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04664.jpg,527.27,274.86,654.05,566.34,severe,severe,0.25,ok,MansoryCement_02,4664,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04664.jpg,ok,24.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__016__severe.npz,
synthetic_c2/case_04_MansoryCement_02/020/severe,case_04_MansoryCement_02__severe,20,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04668.jpg,527.12,274.37,654.13,566.66,severe,severe,0.25,ok,MansoryCement_02,4668,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04668.jpg,ok,23.828,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__020__severe.npz,
synthetic_c2/case_04_MansoryCement_02/024/severe,case_04_MansoryCement_02__severe,24,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04672.jpg,526.83,273.6,655.01,565.71,severe,severe,0.25,ok,MansoryCement_02,4672,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04672.jpg,ok,23.764,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__024__severe.npz,
synthetic_c2/case_04_MansoryCement_02/028/severe,case_04_MansoryCement_02__severe,28,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04676.jpg,526.85,273.86,654.94,565.72,severe,severe,0.0,no_person_detected,MansoryCement_02,4676,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04676.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__028__severe.npz,
synthetic_c2/case_04_MansoryCement_02/032/severe,case_04_MansoryCement_02__severe,32,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04680.jpg,526.46,274.08,655.34,565.52,severe,severe,0.0,no_person_detected,MansoryCement_02,4680,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04680.jpg,ok,24.074,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__032__severe.npz,
synthetic_c2/case_04_MansoryCement_02/037/severe,case_04_MansoryCement_02__severe,37,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04685.jpg,526.33,273.86,654.56,564.09,severe,severe,0.0,no_person_detected,MansoryCement_02,4685,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04685.jpg,ok,24.054,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__037__severe.npz,
synthetic_c2/case_04_MansoryCement_02/041/severe,case_04_MansoryCement_02__severe,41,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04689.jpg,525.47,274.3,655.37,565.62,severe,severe,0.167,ok,MansoryCement_02,4689,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_04_MansoryCement_02/severe/image_04689.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_04_MansoryCement_02__041__severe.npz,
synthetic_c2/case_05_RebarPlacement_00/000/severe,case_05_RebarPlacement_00__severe,0,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01908.jpg,533.73,115.83,741.77,585.46,severe,severe,0.0,no_person_detected,RebarPlacement_00,1908,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01908.jpg,ok,23.793,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_05_RebarPlacement_00__000__severe.npz,
synthetic_c2/case_05_RebarPlacement_00/004/severe,case_05_RebarPlacement_00__severe,4,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01912.jpg,528.12,106.39,748.7,599.21,severe,severe,0.0,no_person_detected,RebarPlacement_00,1912,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01912.jpg,ok,23.799,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_05_RebarPlacement_00__004__severe.npz,
synthetic_c2/case_05_RebarPlacement_00/008/severe,case_05_RebarPlacement_00__severe,8,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01916.jpg,531.89,94.3,770.89,604.92,severe,severe,0.0,no_person_detected,RebarPlacement_00,1916,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01916.jpg,ok,24.272,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_05_RebarPlacement_00__008__severe.npz,
synthetic_c2/case_05_RebarPlacement_00/012/severe,case_05_RebarPlacement_00__severe,12,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01920.jpg,533.4,83.06,777.27,604.66,severe,severe,0.0,no_person_detected,RebarPlacement_00,1920,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01920.jpg,ok,24.736,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_05_RebarPlacement_00__012__severe.npz,
synthetic_c2/case_05_RebarPlacement_00/016/severe,case_05_RebarPlacement_00__severe,16,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01924.jpg,535.58,76.5,774.09,602.02,severe,severe,0.0,no_person_detected,RebarPlacement_00,1924,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01924.jpg,ok,23.943,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_05_RebarPlacement_00__016__severe.npz,
synthetic_c2/case_05_RebarPlacement_00/020/severe,case_05_RebarPlacement_00__severe,20,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01928.jpg,537.1,73.66,763.72,599.04,severe,severe,0.0,no_person_detected,RebarPlacement_00,1928,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01928.jpg,ok,23.975,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_05_RebarPlacement_00__020__severe.npz,
synthetic_c2/case_05_RebarPlacement_00/024/severe,case_05_RebarPlacement_00__severe,24,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01932.jpg,533.41,72.37,752.59,602.88,severe,severe,0.0,no_person_detected,RebarPlacement_00,1932,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01932.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_05_RebarPlacement_00__024__severe.npz,
synthetic_c2/case_05_RebarPlacement_00/028/severe,case_05_RebarPlacement_00__severe,28,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01936.jpg,532.0,72.96,742.68,614.31,severe,severe,0.0,no_person_detected,RebarPlacement_00,1936,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01936.jpg,ok,23.733,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_05_RebarPlacement_00__028__severe.npz,
synthetic_c2/case_05_RebarPlacement_00/032/severe,case_05_RebarPlacement_00__severe,32,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01940.jpg,525.57,71.29,738.8,630.96,severe,severe,0.0,no_person_detected,RebarPlacement_00,1940,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01940.jpg,ok,24.017,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_05_RebarPlacement_00__032__severe.npz,
synthetic_c2/case_05_RebarPlacement_00/037/severe,case_05_RebarPlacement_00__severe,37,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01945.jpg,508.12,61.06,739.77,646.69,severe,severe,0.0,no_person_detected,RebarPlacement_00,1945,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01945.jpg,ok,24.151,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_05_RebarPlacement_00__037__severe.npz,
synthetic_c2/case_05_RebarPlacement_00/041/severe,case_05_RebarPlacement_00__severe,41,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01949.jpg,498.75,52.39,718.9,647.8,severe,severe,0.0,no_person_detected,RebarPlacement_00,1949,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_05_RebarPlacement_00/severe/image_01949.jpg,ok,24.082,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_05_RebarPlacement_00__041__severe.npz,
synthetic_c2/case_06_RebarTying_01/000/severe,case_06_RebarTying_01__severe,0,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00296.jpg,483.75,193.5,662.98,578.7,severe,severe,0.0,no_person_detected,RebarTying_01,296,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00296.jpg,ok,24.258,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__000__severe.npz,
synthetic_c2/case_06_RebarTying_01/004/severe,case_06_RebarTying_01__severe,4,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00300.jpg,472.29,187.92,654.92,579.23,severe,severe,0.0,no_person_detected,RebarTying_01,300,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00300.jpg,ok,23.776,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__004__severe.npz,
synthetic_c2/case_06_RebarTying_01/008/severe,case_06_RebarTying_01__severe,8,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00304.jpg,456.97,188.88,637.33,584.2,severe,severe,0.0,no_person_detected,RebarTying_01,304,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00304.jpg,ok,23.787,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__008__severe.npz,
synthetic_c2/case_06_RebarTying_01/012/severe,case_06_RebarTying_01__severe,12,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00308.jpg,436.15,190.26,627.46,590.7,severe,severe,0.0,no_person_detected,RebarTying_01,308,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00308.jpg,ok,24.043,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__012__severe.npz,
synthetic_c2/case_06_RebarTying_01/016/severe,case_06_RebarTying_01__severe,16,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00312.jpg,419.31,190.4,619.61,592.55,severe,severe,0.0,no_person_detected,RebarTying_01,312,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00312.jpg,ok,24.057,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__016__severe.npz,
synthetic_c2/case_06_RebarTying_01/020/severe,case_06_RebarTying_01__severe,20,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00316.jpg,394.17,193.32,572.75,610.34,severe,severe,0.0,no_person_detected,RebarTying_01,316,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00316.jpg,ok,23.887,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__020__severe.npz,
synthetic_c2/case_06_RebarTying_01/023/severe,case_06_RebarTying_01__severe,23,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00319.jpg,374.03,199.3,526.41,603.37,severe,severe,0.0,no_person_detected,RebarTying_01,319,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00319.jpg,ok,24.232,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__023__severe.npz,
synthetic_c2/case_06_RebarTying_01/025/severe,case_06_RebarTying_01__severe,25,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00321.jpg,363.14,200.99,514.77,603.65,severe,severe,0.0,no_person_detected,RebarTying_01,321,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00321.jpg,ok,23.990,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__025__severe.npz,
synthetic_c2/case_06_RebarTying_01/027/severe,case_06_RebarTying_01__severe,27,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00323.jpg,356.57,201.09,510.2,601.66,severe,severe,0.0,no_person_detected,RebarTying_01,323,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00323.jpg,ok,25.852,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__027__severe.npz,
synthetic_c2/case_06_RebarTying_01/031/severe,case_06_RebarTying_01__severe,31,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00327.jpg,312.83,209.14,493.07,607.67,severe,severe,0.0,no_person_detected,RebarTying_01,327,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00327.jpg,ok,25.778,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__031__severe.npz,
synthetic_c2/case_06_RebarTying_01/034/severe,case_06_RebarTying_01__severe,34,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00330.jpg,283.88,219.53,486.5,606.66,severe,severe,0.0,no_person_detected,RebarTying_01,330,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00330.jpg,ok,25.338,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__034__severe.npz,
synthetic_c2/case_06_RebarTying_01/038/partial,case_06_RebarTying_01__partial,38,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00334.jpg,279.88,229.64,484.17,610.43,partial,severe,0.0,no_person_detected,RebarTying_01,334,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00334.jpg,ok,25.390,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__038__partial.npz,
synthetic_c2/case_06_RebarTying_01/040/partial,case_06_RebarTying_01__partial,40,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00336.jpg,272.89,230.79,471.56,607.4,partial,severe,0.0,no_person_detected,RebarTying_01,336,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/partial/image_00336.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__040__partial.npz,
synthetic_c2/case_06_RebarTying_01/042/severe,case_06_RebarTying_01__severe,42,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00338.jpg,263.62,265.78,452.39,610.07,severe,severe,0.0,no_person_detected,RebarTying_01,338,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_06_RebarTying_01/severe/image_00338.jpg,ok,25.143,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_06_RebarTying_01__042__severe.npz,
synthetic_c2/case_07_RebarTying_02/000/severe,case_07_RebarTying_02__severe,0,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00206.jpg,882.57,355.03,1055.69,584.68,severe,severe,0.0,no_person_detected,RebarTying_02,206,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00206.jpg,ok,25.077,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__000__severe.npz,
synthetic_c2/case_07_RebarTying_02/004/severe,case_07_RebarTying_02__severe,4,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00210.jpg,881.43,355.25,1055.73,583.76,severe,severe,0.0,no_person_detected,RebarTying_02,210,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00210.jpg,ok,25.280,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__004__severe.npz,
synthetic_c2/case_07_RebarTying_02/008/severe,case_07_RebarTying_02__severe,8,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00214.jpg,881.05,355.45,1055.56,583.69,severe,severe,0.0,no_person_detected,RebarTying_02,214,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00214.jpg,ok,25.267,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__008__severe.npz,
synthetic_c2/case_07_RebarTying_02/012/severe,case_07_RebarTying_02__severe,12,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00218.jpg,878.26,354.85,1056.55,581.96,severe,severe,0.0,no_person_detected,RebarTying_02,218,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00218.jpg,ok,25.339,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__012__severe.npz,
synthetic_c2/case_07_RebarTying_02/016/severe,case_07_RebarTying_02__severe,16,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00222.jpg,879.44,355.49,1055.03,578.92,severe,severe,0.0,no_person_detected,RebarTying_02,222,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00222.jpg,ok,25.032,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__016__severe.npz,
synthetic_c2/case_07_RebarTying_02/020/severe,case_07_RebarTying_02__severe,20,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00226.jpg,878.86,355.4,1053.59,581.29,severe,severe,0.0,no_person_detected,RebarTying_02,226,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00226.jpg,ok,0.000,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__020__severe.npz,
synthetic_c2/case_07_RebarTying_02/025/severe,case_07_RebarTying_02__severe,25,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00231.jpg,880.86,355.02,1052.53,580.72,severe,severe,0.0,no_person_detected,RebarTying_02,231,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00231.jpg,ok,25.115,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__025__severe.npz,
synthetic_c2/case_07_RebarTying_02/029/severe,case_07_RebarTying_02__severe,29,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00235.jpg,891.42,354.04,1053.11,582.74,severe,severe,0.0,no_person_detected,RebarTying_02,235,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00235.jpg,ok,25.072,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__029__severe.npz,
synthetic_c2/case_07_RebarTying_02/033/severe,case_07_RebarTying_02__severe,33,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00239.jpg,881.85,353.29,1054.34,582.91,severe,severe,0.0,no_person_detected,RebarTying_02,239,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00239.jpg,ok,24.501,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__033__severe.npz,
synthetic_c2/case_07_RebarTying_02/037/severe,case_07_RebarTying_02__severe,37,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00243.jpg,894.48,353.23,1054.71,585.25,severe,severe,0.0,no_person_detected,RebarTying_02,243,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00243.jpg,ok,23.129,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__037__severe.npz,
synthetic_c2/case_07_RebarTying_02/040/severe,case_07_RebarTying_02__severe,40,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00246.jpg,881.52,350.48,1054.07,583.48,severe,severe,0.0,no_person_detected,RebarTying_02,246,<private_workspace>/m1/outputs/synthetic_occlusion/video_cases_c2/images/case_07_RebarTying_02/severe/image_00246.jpg,ok,23.168,<private_workspace>/m1/outputs/predictions/synthetic_c2_sam3db_balanced100/synthetic_c2__case_07_RebarTying_02__040__severe.npz,
