comparison_type,comparison,case_id,left_run,right_run,key_factor_jaccard,recommendation_jaccard,left_key_tags,right_key_tags,left_recommendation_tags,right_recommendation_tags
input_effect,module2_only__original_rgb_compatible_with_module2_rgb__original_rgb_compatible,case_08,3,2,0.75,0.5,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__original_rgb_compatible_with_module2_rgb__original_rgb_compatible,case_08,3,3,1.0,0.75,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__original_rgb_compatible_with_module2_rgb__original_rgb_compatible,case_08,3,4,1.0,0.6,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__original_rgb_compatible_with_module2_rgb__original_rgb_compatible,case_08,3,5,0.75,0.75,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__original_rgb_compatible_with_module2_rgb__original_rgb_compatible,case_08,4,1,0.75,0.8,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__original_rgb_compatible_with_module2_rgb__original_rgb_compatible,case_08,4,2,1.0,0.6,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__original_rgb_compatible_with_module2_rgb__original_rgb_compatible,case_08,4,3,0.75,0.8,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__original_rgb_compatible_with_module2_rgb__original_rgb_compatible,case_08,4,4,0.75,0.6667,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__original_rgb_compatible_with_module2_rgb__original_rgb_compatible,case_08,4,5,1.0,0.8,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__original_rgb_compatible_with_module2_rgb__original_rgb_compatible,case_08,5,1,0.75,0.75,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__original_rgb_compatible_with_module2_rgb__original_rgb_compatible,case_08,5,2,1.0,0.5,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__original_rgb_compatible_with_module2_rgb__original_rgb_compatible,case_08,5,3,0.75,0.75,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__original_rgb_compatible_with_module2_rgb__original_rgb_compatible,case_08,5,4,0.75,0.6,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion|upper_arm_elevation,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__original_rgb_compatible_with_module2_rgb__original_rgb_compatible,case_08,5,5,1.0,0.75,prolonged_static_posture|repetitive_work|trunk_overflexion,prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|reduce_repetition_or_add_recovery|reduce_static_exposure,adjust_work_height_or_material_position|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__bounded_context_augmented_with_module2_rgb__bounded_context_augmented,case_01,1,1,0.75,0.4,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
input_effect,module2_only__bounded_context_augmented_with_module2_rgb__bounded_context_augmented,case_01,1,2,1.0,0.6,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__bounded_context_augmented_with_module2_rgb__bounded_context_augmented,case_01,1,3,1.0,0.6,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__bounded_context_augmented_with_module2_rgb__bounded_context_augmented,case_01,1,4,0.75,0.6,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
input_effect,module2_only__bounded_context_augmented_with_module2_rgb__bounded_context_augmented,case_01,1,5,1.0,0.3333,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,adjust_work_height_or_material_position|mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__bounded_context_augmented_with_module2_rgb__bounded_context_augmented,case_01,2,1,0.75,0.6667,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
input_effect,module2_only__bounded_context_augmented_with_module2_rgb__bounded_context_augmented,case_01,2,2,1.0,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__bounded_context_augmented_with_module2_rgb__bounded_context_augmented,case_01,2,3,1.0,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__bounded_context_augmented_with_module2_rgb__bounded_context_augmented,case_01,2,4,0.75,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
input_effect,module2_only__bounded_context_augmented_with_module2_rgb__bounded_context_augmented,case_01,2,5,1.0,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__bounded_context_augmented_with_module2_rgb__bounded_context_augmented,case_01,3,1,0.75,0.3333,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
input_effect,module2_only__bounded_context_augmented_with_module2_rgb__bounded_context_augmented,case_01,3,2,1.0,0.6667,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__bounded_context_augmented_with_module2_rgb__bounded_context_augmented,case_01,3,3,1.0,0.6667,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__bounded_context_augmented_with_module2_rgb__bounded_context_augmented,case_01,3,4,0.75,0.25,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
input_effect,module2_only__bounded_context_augmented_with_module2_rgb__bounded_context_augmented,case_01,3,5,1.0,0.6667,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,reduce_repetition_or_add_recovery|reduce_static_exposure,reduce_reaching_or_arm_elevation|reduce_repetition_or_add_recovery|reduce_static_exposure
input_effect,module2_only__bounded_context_augmented_with_module2_rgb__bounded_context_augmented,case_01,4,1,0.75,0.6667,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery
input_effect,module2_only__bounded_context_augmented_with_module2_rgb__bounded_context_augmented,case_01,4,2,1.0,0.5,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neck_overflexion_or_extension|prolonged_static_posture|repetitive_work|trunk_overflexion,neutral_trunk_neck_posture|reduce_repetition_or_add_recovery|reduce_static_exposure,mechanical_assistance_or_support|reduce_repetition_or_add_recovery|reduce_static_exposure
